user,circle,friend
15672,1050,15756
15672,1050,15842
15672,1050,15719
15672,1050,16175
15672,1050,15915
15672,1050,16018
15672,1050,15895
15672,1050,15987
15672,1050,15977
15672,1050,16005
15672,1050,16116
15672,1050,15739
15672,1050,15858
15672,1050,15708
15672,1051,15737
15672,1051,15971
15672,1051,15860
15672,1051,15945
15672,1051,15849
15672,1051,15685
15672,1051,16073
15672,1051,15909
15672,1051,16069
15672,1051,16026
15672,1051,16130
15672,1051,16100
15672,1051,15817
15672,1051,16136
15672,1051,15947
15672,1051,15710
15672,1051,16075
15672,1055,15893
15672,1055,15731
15672,1055,16119
15672,1055,15952
15672,1055,16025
15672,1055,16179
15672,1055,15722
15672,1055,15949
15672,1055,15782
15672,1058,15886
15672,1058,16154
15672,1058,15937
15672,1058,15760
15672,1058,15915
15672,1058,16188
15672,1072,16017
15672,1072,15964
15672,1072,16165
15672,1072,16009
15672,1072,16110
15672,1068,15758
15672,1068,16112
15672,1068,15997
15672,1068,16168
15672,1068,15902
15672,1068,16049
15672,1068,15822
15672,1068,15979
15672,1068,16020
15672,1068,15696
15672,1068,15709
15672,1068,15703
15672,1068,16187
15672,1068,16083
15672,1068,16141
15672,1068,16097
15672,1068,15969
15672,1068,15802
15672,1068,16101
15672,1068,16043
15672,1062,15713
15672,1062,15873
15672,1062,16161
15672,1062,15846
15672,1062,15789
15672,1062,15813
15672,1061,16001
15672,1061,15676
15672,1061,15769
15672,1061,16053
15672,1061,15897
15672,1061,15856
15672,1061,16169
15672,1061,15686
15672,1061,16117
15672,1061,15988
15672,1061,16161
15672,1061,15723
15672,1061,15809
15672,1061,15740
15672,1061,16163
15672,1061,15928
15672,1061,15931
15672,1061,15793
15672,1061,15972
15672,1061,15675
15672,1061,15700
15672,1061,15767
15672,1061,15834
15672,1061,15733
15672,1061,15891
15672,1061,16116
15672,1061,16190
15672,1061,15743
15672,1061,15857
15672,1061,15965
15672,1061,15850
15672,1061,16023
15672,1067,15916
15672,1067,15792
15672,1067,16195
15672,1067,15883
15672,1067,15766
15672,1067,16111
15672,1067,15898
15672,1067,16199
15672,1067,15820
15672,1067,15855
15672,1067,15930
15672,1041,16027
15672,1041,15772
15672,1041,16040
15672,1041,16181
15672,1041,15763
15672,1041,15976
15672,1041,15698
15672,1041,15721
15672,1041,15955
15672,1041,15999
15672,1041,15925
15672,1041,15715
15672,1041,16166
15672,1041,15795
15672,1041,16055
15672,1041,15869
15672,1041,16004
15672,1041,15862
15672,1041,15911
15672,1040,15878
15672,1040,15839
15672,1040,15939
15672,1040,15859
15672,1040,15777
15672,1040,15753
15672,1040,15788
15672,1040,16089
15672,1040,16172
15672,1040,15836
15672,1040,16183
15672,1040,15913
15672,1040,15893
15672,1040,15731
15672,1040,16119
15672,1040,15952
15672,1040,15865
15672,1040,15679
15672,1040,16033
15672,1040,16039
15672,1040,16143
15672,1040,16036
15672,1040,16124
15672,1040,16108
15672,1040,16025
15672,1040,16179
15672,1040,15722
15672,1040,15831
15672,1040,15867
15672,1040,16193
15672,1040,16106
15672,1040,16118
15672,1040,16047
15672,1040,15853
15672,1040,15798
15672,1040,16060
15672,1040,15874
15672,1040,16150
15672,1040,16178
15672,1040,16139
15672,1040,15728
15672,1040,15892
15672,1040,15812
15672,1040,16202
15672,1040,15975
15672,1040,15759
15672,1040,16176
15672,1040,16144
15672,1040,15688
15672,1040,15706
15672,1040,16028
15672,1040,15951
15672,1040,16122
15672,1040,15682
15672,1040,15821
15672,1040,15804
15672,1040,15738
15672,1040,16066
15672,1040,15941
15672,1040,16138
15672,1040,15808
15672,1040,15742
15672,1040,15993
15672,1040,16010
15672,1040,16072
15672,1040,15816
15672,1040,15924
15672,1040,15923
15672,1040,16080
15672,1040,15875
15672,1040,16175
15672,1040,15915
15672,1040,16153
15672,1040,15768
15672,1040,15966
15672,1040,15819
15672,1040,15690
15672,1040,15901
15672,1040,15781
15672,1040,16191
15672,1040,16078
15672,1040,16105
15672,1040,15782
15672,1040,15823
15672,1040,15978
15672,1040,15876
15672,1040,16162
15672,1040,15787
15672,1040,15695
15672,1043,15839
15672,1043,15996
15672,1043,16061
15672,1043,15778
15672,1043,16098
15672,1043,16019
15672,1043,16137
15672,1043,16036
15672,1043,15798
15672,1043,15790
15672,1043,16034
15672,1043,15745
15672,1043,16099
15672,1043,15960
15672,1043,16139
15672,1043,15684
15672,1043,16032
15672,1043,15701
15672,1043,16156
15672,1043,15803
15672,1043,15806
15672,1043,15880
15672,1043,15796
15672,1043,15830
15672,1043,15774
15672,1043,16146
15672,1043,15844
15672,1043,15725
15672,1043,16171
15672,1043,16046
15672,1043,15816
15672,1043,16189
15672,1043,16104
15672,1043,16076
15672,1043,15827
15672,1043,16080
15672,1043,15775
15672,1043,15799
15672,1043,15746
15672,1043,16192
15672,1043,16084
15672,1043,15944
15672,1043,15826
15672,1043,15845
15672,1043,16185
15672,1043,15765
15672,1043,16103
15672,1043,15838
15672,1043,16164
15672,1043,15724
15672,1043,15751
15672,1043,16173
15672,1043,16149
15672,1043,15904
15672,1043,15905
15672,1043,16044
15672,1043,15879
15672,1043,15914
15672,1043,15962
15672,1043,16125
15672,1043,15819
15672,1043,15877
15672,1043,15766
15672,1043,15705
15672,1043,15814
15672,1043,15895
15672,1043,15801
15672,1043,15854
15672,1043,16167
15672,1043,16037
15672,1043,15771
15672,1043,15848
15672,1043,15820
15672,1043,15901
15672,1043,16013
15672,1043,15868
15672,1043,16068
15672,1043,16113
15672,1043,15720
15672,1043,16050
15672,1043,15870
15672,1043,15691
15672,1043,15773
15672,1043,15922
15672,1043,16131
15672,1043,15677
15672,1043,15982
15672,1043,15678
15672,1043,15811
15672,1043,16000
15672,1043,15981
15672,1043,15847
15672,1043,15918
15672,1043,16148
15672,1043,15782
15672,1043,15866
15672,1043,16029
15672,1043,15943
15672,1043,16074
15672,1043,15983
15672,1043,15940
15672,1043,15749
15672,1043,15863
15672,1043,16132
15672,1043,15718
15672,1043,15785
15672,1043,16011
15672,1043,15797
15672,1043,16081
15672,1043,15711
15672,1043,15784
15672,1043,15973
15672,1043,16079
15672,1043,15754
15672,1043,15689
15672,1043,16056
15672,1043,15736
15672,1043,16102
15672,1043,16109
15672,1043,15829
15672,1043,16058
15672,1043,15852
15672,1043,16194
15672,1043,15871
15672,1043,15968
15672,1042,15839
15672,1042,15996
15672,1042,16061
15672,1042,15828
15672,1042,15942
15672,1042,15970
15672,1042,15889
15672,1042,15974
15672,1042,15778
15672,1042,16098
15672,1042,15939
15672,1042,15737
15672,1042,15859
15672,1042,15777
15672,1042,15753
15672,1042,16019
15672,1042,15788
15672,1042,16186
15672,1042,16089
15672,1042,16137
15672,1042,16172
15672,1042,15836
15672,1042,16183
15672,1042,15913
15672,1042,15893
15672,1042,15888
15672,1042,15731
15672,1042,16119
15672,1042,15952
15672,1042,15865
15672,1042,15679
15672,1042,16033
15672,1042,16039
15672,1042,16143
15672,1042,16036
15672,1042,16124
15672,1042,16108
15672,1042,16022
15672,1042,16025
15672,1042,16179
15672,1042,15722
15672,1042,15831
15672,1042,15867
15672,1042,16193
15672,1042,16106
15672,1042,16118
15672,1042,16047
15672,1042,16096
15672,1042,16077
15672,1042,15853
15672,1042,15994
15672,1042,15798
15672,1042,16060
15672,1042,16140
15672,1042,16001
15672,1042,16054
15672,1042,15971
15672,1042,15874
15672,1042,16150
15672,1042,15790
15672,1042,16034
15672,1042,15745
15672,1042,16099
15672,1042,15949
15672,1042,15960
15672,1042,16070
15672,1042,16178
15672,1042,16139
15672,1042,15728
15672,1042,15892
15672,1042,15812
15672,1042,16202
15672,1042,16170
15672,1042,15713
15672,1042,15975
15672,1042,15684
15672,1042,15759
15672,1042,16032
15672,1042,16176
15672,1042,16144
15672,1042,15701
15672,1042,15688
15672,1042,15702
15672,1042,16156
15672,1042,15748
15672,1042,15680
15672,1042,15706
15672,1042,15841
15672,1042,15860
15672,1042,16028
15672,1042,16201
15672,1042,15803
15672,1042,15951
15672,1042,16122
15672,1042,15881
15672,1042,15806
15672,1042,15682
15672,1042,15821
15672,1042,15804
15672,1042,15676
15672,1042,15945
15672,1042,15738
15672,1042,15880
15672,1042,16094
15672,1042,15769
15672,1042,16066
15672,1042,15796
15672,1042,15941
15672,1042,16053
15672,1042,16138
15672,1042,15808
15672,1042,15742
15672,1042,15993
15672,1042,16010
15672,1042,15897
15672,1042,16072
15672,1042,15849
15672,1042,15830
15672,1042,15774
15672,1042,16146
15672,1042,15844
15672,1042,15725
15672,1042,16171
15672,1042,16046
15672,1042,16189
15672,1042,16104
15672,1042,16076
15672,1042,15827
15672,1042,15792
15672,1042,16080
15672,1042,15775
15672,1042,15799
15672,1042,15746
15672,1042,16192
15672,1042,16084
15672,1042,15944
15672,1042,15826
15672,1042,15756
15672,1042,15845
15672,1042,16185
15672,1042,15765
15672,1042,15842
15672,1042,15719
15672,1042,16175
15672,1042,16103
15672,1042,15838
15672,1042,16164
15672,1042,15724
15672,1042,15915
15672,1042,15751
15672,1042,16173
15672,1042,16149
15672,1042,15904
15672,1042,15905
15672,1042,16044
15672,1042,15879
15672,1042,15914
15672,1042,15962
15672,1042,16125
15672,1042,15819
15672,1042,15877
15672,1042,15766
15672,1042,15705
15672,1042,15814
15672,1042,15895
15672,1042,15801
15672,1042,16111
15672,1042,15898
15672,1042,15854
15672,1042,16167
15672,1042,16037
15672,1042,15931
15672,1042,16026
15672,1042,15690
15672,1042,15793
15672,1042,16121
15672,1042,16199
15672,1042,15732
15672,1042,15771
15672,1042,15848
15672,1042,15767
15672,1042,15820
15672,1042,15987
15672,1042,15901
15672,1042,16013
15672,1042,15868
15672,1042,16068
15672,1042,16113
15672,1042,15720
15672,1042,16050
15672,1042,15870
15672,1042,15691
15672,1042,15773
15672,1042,15817
15672,1042,15834
15672,1042,15922
15672,1042,16131
15672,1042,15677
15672,1042,15977
15672,1042,15982
15672,1042,15678
15672,1042,16005
15672,1042,15811
15672,1042,16000
15672,1042,15930
15672,1042,15981
15672,1042,15847
15672,1042,15918
15672,1042,16148
15672,1042,15782
15672,1042,15866
15672,1042,16029
15672,1042,15943
15672,1042,15947
15672,1042,16074
15672,1042,15983
15672,1042,15940
15672,1042,15749
15672,1042,15863
15672,1042,16132
15672,1042,15718
15672,1042,15785
15672,1042,16011
15672,1042,15797
15672,1042,16081
15672,1042,15876
15672,1042,15711
15672,1042,15784
15672,1042,15973
15672,1042,16079
15672,1042,15754
15672,1042,15858
15672,1042,15708
15672,1047,15942
15672,1047,15939
15672,1047,15753
15672,1047,16172
15672,1047,16042
15672,1047,16054
15672,1047,16070
15672,1047,15728
15672,1047,16170
15672,1047,16133
15672,1047,15933
15672,1047,16031
15672,1047,15674
15672,1047,16045
15672,1047,15938
15672,1047,16006
15672,1047,15717
15672,1047,15980
15672,1047,15727
15672,1047,16041
15672,1047,16121
15672,1047,15732
15672,1047,16087
15672,1047,16064
15672,1047,16062
15672,1047,15957
15672,1047,16107
15672,1047,15823
15672,1047,15835
15672,1047,15978
15672,1047,16142
15672,1046,15828
15672,1046,15994
15672,1046,15949
15672,1046,15748
15672,1046,15680
15672,1046,15961
15672,1046,15856
15672,1046,15681
15672,1046,15805
15672,1046,15989
15672,1046,15861
15672,1046,16157
15672,1046,16002
15672,1046,16128
15672,1046,16198
15672,1046,15919
15672,1046,15926
15672,1046,15693
15672,1046,16160
15672,1046,16086
15672,1049,15974
15672,1049,15994
15672,1049,15748
15672,1049,15680
15672,1049,15676
15672,1049,15729
15672,1049,15906
15672,1049,16095
15672,1049,15837
15672,1049,15946
15672,1049,15872
15672,1049,16014
15672,1049,16021
15672,1049,15885
15672,1049,15770
15672,13,15712
15672,13,15779
15672,13,15707
15672,13,15794
15672,13,16067
15672,13,16059
15672,13,16145
15672,13,16038
15672,13,16092
15672,13,15762
15672,1048,15942
15672,1048,15788
15672,1048,16039
15672,1048,16047
15672,1048,16042
15672,1048,16054
15672,1048,16070
15672,1048,15728
15672,1048,16170
15672,1048,15688
15672,1048,15951
15672,1048,15941
15672,1048,15993
15672,1048,15923
15672,1048,15768
15672,1048,16121
15672,1048,15732
15672,1048,15716
15672,1048,15823
5212,212,27410
5212,212,5649
5212,212,27276
5212,212,27356
5212,212,27264
5212,188,27487
5212,188,27338
5212,188,27249
5212,188,27263
5212,188,27265
5212,188,27503
5212,188,27289
5212,188,27258
5212,188,27437
5212,188,27335
5212,188,27395
5212,188,27241
5212,188,27387
5212,188,27495
5212,188,27298
5212,188,27322
5212,188,27492
5212,188,27374
5212,188,27512
5212,188,27404
5212,188,27400
5212,188,27317
5212,188,27406
5212,188,27375
5212,188,27287
5212,188,27392
5212,188,27306
5212,188,27304
5212,188,27248
5212,188,27274
5212,188,27438
5212,188,27281
5212,188,27336
5212,1152,27428
5212,1152,27246
5212,1152,27310
5212,1152,27423
5212,1152,27383
5212,1152,27509
5212,1152,27448
5212,1152,27252
5212,1152,27480
5212,1152,27475
5212,1152,27436
5212,1152,27469
5212,1152,27324
5212,1600,27443
5212,1600,27386
5212,1600,5521
5212,1600,27382
5212,1600,27467
5212,1600,27331
5212,1600,27314
5212,1600,27433
5212,1600,27278
5212,1600,27389
5212,1600,27384
5212,1600,27414
5212,1600,27291
5212,1600,27363
5212,1600,27510
5212,1600,5519
5212,1600,27381
5212,1600,27449
5212,1600,27464
5212,1600,27280
5212,1606,27302
5212,1606,5662
5212,1606,27285
5212,1606,27485
5212,1606,5179
5212,1606,27505
5212,1606,27313
5212,1606,27390
5212,1606,27468
5212,1589,27353
5212,1589,27402
5212,1589,27416
5212,1589,27359
5212,1589,27451
5212,1589,27393
5212,1589,27398
5212,1589,27445
5212,1589,27367
5212,1589,27349
5212,1585,27275
5212,1585,27487
5212,1585,27477
5212,1585,27338
5212,1585,27249
5212,1585,27263
5212,1585,27309
5212,1585,27350
5212,1585,27265
5212,1585,27288
5212,1585,27341
5212,1585,27362
5212,1585,27334
5212,1585,27503
5212,1585,27339
5212,1585,27355
5212,1585,27289
5212,1585,27316
5212,1585,27407
5212,1585,27258
5212,1585,27332
5212,1585,27270
5212,1585,27516
5212,1585,27368
5212,1585,27282
5212,1585,27439
5212,1585,27335
5212,1585,27395
5212,1585,27440
5212,1585,27241
5212,1585,27387
5212,1585,27279
5212,1585,27519
5212,1585,27273
5212,1585,27296
5212,1585,27495
5212,1585,27298
5212,1585,27518
5212,1585,24520
5212,1585,27322
5212,1585,27492
5212,1585,27446
5212,1585,27269
5212,1585,27374
5212,1585,27434
5212,1585,27393
5212,1585,27512
5212,1585,27404
5212,1585,27297
5212,1585,5434
5212,1585,27400
5212,1585,27506
5212,1585,27243
5212,1585,27238
5212,1585,27486
5212,1585,27333
5212,1585,27385
5212,1585,27456
5212,1585,27429
5212,1585,27493
5212,1585,27312
5212,1585,27417
5212,1585,27317
5212,1585,5744
5212,1585,27351
5212,1585,27408
5212,1585,27239
5212,1585,24652
5212,1585,27347
5212,1585,27482
5212,1585,27255
5212,1585,27388
5212,1585,27497
5212,1585,27371
5212,1585,27453
5212,1585,27412
5212,1585,27320
5212,1585,27361
5212,1585,27378
5212,1585,27245
5212,1585,27357
5212,1585,5837
5212,1585,5696
5212,1585,27502
5212,1585,27365
5212,1585,5819
5212,1585,5468
5212,1585,27427
5212,1585,5179
5212,1585,27450
5212,1585,27375
5212,1585,27287
5212,1585,27505
5212,1585,27242
5212,1585,27458
5212,1585,5843
5212,1585,27392
5212,1585,27311
5212,1585,27483
5212,1585,27513
5212,1585,27372
5212,1585,27344
5212,1585,27379
5212,1585,27262
5212,1585,27457
5212,1585,27294
5212,1585,27244
5212,1585,27284
5212,1585,27304
5212,1585,27248
5212,1585,27488
5212,1585,27466
5212,1585,27419
5212,1585,27274
5212,1585,27499
5212,1585,27460
5212,1585,27390
5212,1585,27468
5212,1585,27299
5212,1585,27253
5212,1585,27452
5212,1585,27411
5212,1585,27315
5212,1585,5225
5212,1585,27438
5212,1585,27432
5212,1585,27281
5212,1585,27342
5212,1585,27348
5212,1585,27424
5212,1585,27336
5212,1587,27272
5212,1587,27380
5212,1587,27517
5212,1587,27447
5212,1587,27478
5212,1587,27254
5212,1587,27415
5212,1587,27504
5212,1587,27515
5212,592,27265
5212,592,27369
5212,592,27397
5212,592,27329
5212,592,27421
5212,592,27377
5212,273,27428
5212,273,27246
5212,273,27423
5212,273,27383
5212,273,27509
5212,273,27448
5212,273,27252
5212,273,27480
5212,273,27475
5212,273,27436
5212,273,27469
5212,273,27324
5212,1161,27484
5212,1161,27442
5212,1161,27514
5212,1161,27444
5212,1161,27271
5212,1161,27465
5212,1161,27369
5212,1161,27500
5212,1161,27472
5212,1161,27295
5212,1161,27511
5212,1161,27397
5212,1161,27329
5212,1161,27425
5212,1161,27470
5212,1161,27370
5212,1161,27330
5212,1161,27340
5212,1161,27418
5212,1161,27421
5212,1161,27377
5212,1161,27281
5212,538,27275
5212,538,27477
5212,538,27426
5212,538,27309
5212,538,27350
5212,538,27288
5212,538,27341
5212,538,27369
5212,538,27339
5212,538,27355
5212,538,27316
5212,538,27407
5212,538,27516
5212,538,27368
5212,538,27282
5212,538,27441
5212,538,27279
5212,538,27519
5212,538,27273
5212,538,27296
5212,538,27518
5212,538,24520
5212,538,27397
5212,538,5500
5212,538,27434
5212,538,5434
5212,538,5479
5212,538,27506
5212,538,27238
5212,538,27333
5212,538,27385
5212,538,27456
5212,538,27493
5212,538,5087
5212,538,27312
5212,538,27417
5212,538,5744
5212,538,27351
5212,538,27408
5212,538,27239
5212,538,24652
5212,538,27347
5212,538,27482
5212,538,27255
5212,538,27388
5212,538,27497
5212,538,27371
5212,538,27453
5212,538,27412
5212,538,27320
5212,538,27361
5212,538,27378
5212,538,27485
5212,538,27245
5212,538,27343
5212,538,27357
5212,538,5837
5212,538,27502
5212,538,27365
5212,538,5819
5212,538,5468
5212,538,5391
5212,538,27427
5212,538,5622
5212,538,5179
5212,538,27450
5212,538,27287
5212,538,27242
5212,538,27458
5212,538,5843
5212,538,27311
5212,538,27483
5212,538,27513
5212,538,27372
5212,538,27379
5212,538,27262
5212,538,5303
5212,538,27457
5212,538,27294
5212,538,27244
5212,538,27284
5212,538,27488
5212,538,27466
5212,538,27419
5212,538,27460
5212,538,27468
5212,538,27299
5212,538,27253
5212,538,27452
5212,538,5225
5212,538,27438
5212,538,27432
5212,538,27281
5212,538,27342
5212,538,27348
5212,538,27424
5212,518,27476
5212,518,27420
5212,518,27413
5212,518,5652
5212,518,27247
5212,518,5730
5212,518,27292
5212,518,27268
5212,518,27455
5212,518,27305
5212,518,27479
5212,518,27494
5212,518,27327
5212,518,27443
5212,518,27507
5212,518,5500
5212,518,27386
5212,518,5521
5212,518,27382
5212,518,27467
5212,518,22316
5212,518,27331
5212,518,27328
5212,518,27314
5212,518,27459
5212,518,27433
5212,518,27358
5212,518,27376
5212,518,27278
5212,518,27302
5212,518,27318
5212,518,27290
5212,518,27389
5212,518,27384
5212,518,27422
5212,518,27414
5212,518,5662
5212,518,27291
5212,518,27363
5212,518,27510
5212,518,5519
5212,518,5504
5212,518,27381
5212,518,27498
5212,518,27431
5212,518,27285
5212,518,27485
5212,518,27343
5212,518,27257
5212,518,27323
5212,518,5696
5212,518,5622
5212,518,27373
5212,518,27251
5212,518,27449
5212,518,27464
5212,518,27346
5212,518,27345
5212,518,27489
5212,518,27280
5212,535,27476
5212,535,27501
5212,535,27410
5212,535,27420
5212,535,27413
5212,535,5652
5212,535,5649
5212,535,27247
5212,535,27319
5212,535,5730
5212,535,27405
5212,535,27292
5212,535,27435
5212,535,27496
5212,535,27268
5212,535,27455
5212,535,27473
5212,535,27305
5212,535,27479
5212,535,27326
5212,535,27494
5212,535,27441
5212,535,27327
5212,535,27443
5212,535,27507
5212,535,5500
5212,535,5587
5212,535,27386
5212,535,5521
5212,535,27382
5212,535,27467
5212,535,22316
5212,535,27331
5212,535,27328
5212,535,27314
5212,535,27459
5212,535,27433
5212,535,27358
5212,535,27376
5212,535,27276
5212,535,27360
5212,535,27278
5212,535,27302
5212,535,27318
5212,535,27290
5212,535,27389
5212,535,27384
5212,535,27430
5212,535,27422
5212,535,5740
5212,535,27414
5212,535,27356
5212,535,5662
5212,535,5494
5212,535,27291
5212,535,5680
5212,535,5639
5212,535,27363
5212,535,27403
5212,535,27510
5212,535,27406
5212,535,27396
5212,535,5694
5212,535,5519
5212,535,5504
5212,535,27325
5212,535,27337
5212,535,27267
5212,535,27401
5212,535,27491
5212,535,27381
5212,535,27354
5212,535,27394
5212,535,27498
5212,535,27431
5212,535,27285
5212,535,27485
5212,535,27343
5212,535,27257
5212,535,5586
5212,535,27323
5212,535,5696
5212,535,27264
5212,535,5622
5212,535,27260
5212,535,27490
5212,535,27266
5212,535,27240
5212,535,27373
5212,535,27251
5212,535,27306
5212,535,27256
5212,535,27449
5212,535,27474
5212,535,27464
5212,535,27346
5212,535,27345
5212,535,27277
5212,535,27481
5212,535,27489
5212,535,27280
5212,535,27286
5212,535,27308
5212,535,27399
5212,639,27310
5212,639,27259
5212,639,5652
5212,639,5730
5212,639,27301
5212,639,5667
5212,639,27283
5212,639,5587
5212,639,27391
5212,639,27376
5212,639,5708
5212,639,27364
5212,639,5662
5212,639,5494
5212,639,5680
5212,639,27366
5212,639,27403
5212,639,5694
5212,639,27250
5212,639,5504
5212,639,27463
5212,639,27261
5212,639,27313
5212,13,27471
5212,13,27321
5212,13,27461
5212,13,27307
5212,13,27266
5212,13,27409
5212,13,27454
5212,1593,27319
5212,1593,27496
5212,1593,27358
5212,1593,27290
5212,1593,27325
5212,1593,27491
5212,1593,27354
5212,1593,27394
5212,1593,27490
5212,1593,27373
5212,1593,27251
5212,1593,27277
5212,1593,27489
5212,1593,27399
5212,1592,27319
5212,1592,27496
5212,1592,27473
5212,1592,27358
5212,1592,27290
5212,1592,27356
5212,1592,27396
5212,1592,27325
5212,1592,27267
5212,1592,27491
5212,1592,27354
5212,1592,27394
5212,1592,27490
5212,1592,27373
5212,1592,27251
5212,1592,27256
5212,1592,27345
5212,1592,27277
5212,1592,27489
5212,1592,27399
5212,1591,27265
5212,1591,27362
5212,1591,27334
5212,1591,27332
5212,1591,27270
5212,1591,27439
5212,1591,27440
5212,1591,27495
5212,1591,27269
5212,1591,27393
5212,1591,27243
5212,1591,27486
5212,1591,27429
5212,1591,27505
5212,1591,27344
5212,1591,27499
5212,1591,27390
5212,1591,27411
9846,104,9908
9846,104,9876
9846,104,9934
9846,104,9899
9846,104,9881
9846,104,9881
9846,804,9867
9846,804,9884
9846,804,9875
9846,804,9896
9846,804,9911
9846,804,9882
9846,804,9871
9846,804,9921
9846,800,9880
9846,800,9910
9846,800,9919
9846,800,9939
9846,800,9912
9846,198,9847
9846,198,9862
9846,198,9922
9846,198,9878
9846,198,9893
9846,198,9848
9846,192,9923
9846,192,9908
9846,192,9859
9846,192,9862
9846,192,9857
9846,192,9946
9846,192,9905
9846,192,9900
9846,192,9888
9846,192,9935
9846,192,9850
9846,192,9909
9846,192,9879
9846,192,9866
9846,192,9941
9846,192,9869
9846,192,9926
9846,192,9929
9846,192,9918
9846,192,9928
9846,192,9914
9846,192,9868
9846,192,9864
9846,192,9904
9846,192,9932
9846,192,9898
9846,192,9878
9846,192,9943
9846,192,9853
9846,192,9856
9846,192,9887
9846,192,9920
9846,192,9931
9846,192,9851
9846,192,9886
9846,192,9907
9846,192,9901
9846,192,9906
9846,192,9863
9846,192,9903
9846,192,9899
9846,192,9893
9846,192,9848
9846,192,9942
9846,192,9858
9846,798,9891
9846,798,9847
9846,798,9889
9846,798,9923
9846,798,9908
9846,798,9925
9846,798,9859
9846,798,9862
9846,798,9857
9846,798,9946
9846,798,9900
9846,798,9888
9846,798,9935
9846,798,9850
9846,798,9909
9846,798,9879
9846,798,9897
9846,798,9861
9846,798,9866
9846,798,9941
9846,798,9915
9846,798,9869
9846,798,9940
9846,798,9926
9846,798,9922
9846,798,9929
9846,798,9918
9846,798,9928
9846,798,9933
9846,798,9924
9846,798,9849
9846,798,9877
9846,798,9873
9846,798,9914
9846,798,9876
9846,798,9913
9846,798,9868
9846,798,9934
9846,798,9864
9846,798,9904
9846,798,9932
9846,798,9898
9846,798,9878
9846,798,9917
9846,798,9865
9846,798,9943
9846,798,9852
9846,798,9853
9846,798,9887
9846,798,9920
9846,798,9931
9846,798,9851
9846,798,9886
9846,798,9895
9846,798,9907
9846,798,9901
9846,798,9906
9846,798,9863
9846,798,9903
9846,798,9899
9846,798,9893
9846,798,9848
9846,798,9942
9846,798,9881
9846,798,9858
9846,13,9936
9846,13,9860
9846,13,9944
9846,13,9930
9846,13,9916
9846,13,9945
9846,13,9855
9846,13,9870
9846,13,9874
9846,13,9885
9846,13,9892
9846,10,9891
9846,10,9847
9846,10,9889
9846,10,9925
9846,10,9880
9846,18,9889
9846,18,9923
9846,18,9910
9846,18,9859
9846,18,9919
9846,18,9857
9846,18,9900
9846,18,9888
9846,18,9850
9846,18,9909
9846,18,9879
9846,18,9866
9846,18,9941
9846,18,9915
9846,18,9869
9846,18,9926
9846,18,9929
9846,18,9918
9846,18,9928
9846,18,9914
9846,18,9913
9846,18,9864
9846,18,9932
9846,18,9853
9846,18,9931
9846,18,9907
9846,18,9872
9846,18,9848
9846,18,9942
24758,1445,24766
24758,1445,24767
24758,1445,24807
24758,1445,24795
24758,1445,24779
24758,1445,24801
24758,1445,24796
24758,1445,24764
24758,1445,24761
24758,1444,24766
24758,1444,24807
24758,1444,24797
24758,1444,24791
24758,1444,24795
24758,1444,24779
24758,1444,24793
24758,1444,24783
24758,1444,24786
24758,1444,24762
24758,1444,24781
24758,1444,24761
24758,1444,24778
24758,1447,24769
24758,1447,24788
24758,1447,24770
24758,1447,24799
24758,1447,24789
24758,1447,24772
24758,13,24763
24758,13,24776
24758,13,24774
24758,13,24805
24758,13,24760
24758,13,24792
24758,13,24804
24758,13,24808
24758,1443,24800
24758,1443,24787
24758,1443,24798
24758,1443,24811
24758,1443,24794
24758,1443,24803
24758,1443,24782
24758,1443,24773
24857,1473,24884
24857,1473,24872
24857,1473,24909
24857,1473,25086
24857,1473,24886
24857,1473,24910
24857,1473,24878
24857,1473,25150
24857,1473,25097
24857,1473,24921
24857,1473,25001
24857,1468,25024
24857,1468,25112
24857,1468,24897
24857,1468,25140
24857,1468,25138
24857,1468,25155
24857,1468,25056
24857,1468,24954
24857,1468,25136
24857,1468,25124
24857,1468,25146
24857,1468,25020
24857,1468,24951
24857,1468,25090
24857,1465,25135
24857,1465,24915
24857,1465,24973
24857,1465,24906
24857,1465,25098
24857,1465,24950
24857,1465,25133
24857,1465,24923
24857,1465,25007
24857,1465,25120
24857,1465,24881
24857,1465,25045
24857,1465,25032
24857,1465,25061
24857,1465,24919
24857,1465,24986
24857,1465,24894
24857,1465,24979
24857,1465,25042
24857,1465,24978
24857,1465,24936
24857,1465,25067
24857,1465,25094
24857,1465,24955
24857,1465,25145
24857,1465,24931
24857,1465,24890
24857,1465,25077
24857,1465,25025
24857,1465,24879
24857,1465,24898
24857,1465,24988
24857,1465,24965
24857,1465,24958
24857,1465,25128
24857,1465,25110
24857,1465,24922
24857,1465,25035
24857,1465,25039
24857,1465,25023
24857,1465,25017
24857,1465,24949
24857,1465,24995
24857,1465,25113
24857,1465,25096
24857,1465,25147
24857,1465,24858
24857,1465,25010
24857,1465,24989
24857,1465,25055
24857,1465,24899
24857,1465,24932
24857,1465,24945
24857,1465,24987
24857,1465,25127
24857,1465,25087
24857,1465,25043
24857,1465,25081
24857,1465,25125
24857,1465,24866
24857,1465,25082
24857,1465,25063
24857,1465,24907
24857,1465,24925
24857,1465,25074
24857,1465,24871
24857,1465,24862
24857,1465,24867
24857,1465,25102
24857,1465,25009
24857,1465,25148
24857,1465,25071
24857,1464,25004
